dpl,nperi,ci,pow,latency,nce,noise,category
251,5,70,172.4743801,776,11,1,4
251,6,10,503.7661278,174,17,1,2
251,6,15,373.9934011,151,10,1,2
251,6,20,281.1054257,148,8,1,4
251,6,25,229.3006897,354,14,1,3
251,6,30,215.4132198,233,8,1,4
251,6,35,228.2188879,209,6,1,4
251,6,40,179.9633685,230,6,1,4
251,6,45,181.5828266,126,3,1,2
251,6,50,142.9803554,389,8,1,4
251,6,55,162.4910555,487,9,1,4
251,6,60,146.1381741,352,6,1,4
251,6,70,114.9645378,797,12,1,4
251,6,10,416.3780747,144,14,1,2
251,6,15,349.8376311,129,9,0,2
251,6,20,266.047138,142,7,0,4
251,6,25,240.8235228,204,8,0,3
251,6,30,264.6214761,181,6,0,4
251,6,35,182.5197446,395,12,0,4
251,6,40,145.1916664,240,6,0,4
251,6,45,166.4148789,399,9,1,2
251,6,50,148.3803409,287,6,0,4
251,6,55,141.0178678,237,5,0,4
251,6,60,148.0940598,148,3,0,4
251,6,70,128.4616906,446,7,0,4
251,5,10,382.7435237,78,8,0,1
251,5,15,465.2878037,135,9,0,1
251,5,25,309.3124428,151,6,0,2
251,5,30,252.6148505,118,4,0,2
251,5,35,262.8499649,348,10,0,3
251,5,40,268.2009594,236,6,0,3
251,5,45,216.0923923,269,6,0,2
251,5,50,201.4199048,278,6,0,3
251,5,55,177.2270982,220,4,0,4
251,5,60,187.3311879,238,4,0,4
251,5,70,122.438063,309,5,0,4
251,6,8,665.2560931,210,26,1,2
251,6,9,608.7580864,183,20,1,2
251,6,10,514.3134568,142,14,1,2
251,6,11,514.1079925,190,17,1,2
251,6,12,465.4516118,169,14,1,2
251,6,13,413.8005588,209,16,1,2
251,6,14,390.847975,214,15,1,2
251,6,15,388.4240049,144,10,1,2
251,6,16,361.8877299,135,9,1,2
251,6,17,354.1465369,237,14,1,3
251,6,18,317.8310952,308,17,1,3
251,6,19,318.7637814,300,16,1,3
251,6,20,343.4673687,343,17,1,4
251,6,21,286.0555906,240,12,1,4
251,6,22,321.8531293,185,9,1,3
251,6,23,285.8784339,162,7,1,3
251,6,24,251.0811044,211,9,1,3
251,6,25,256.1798612,274,11,1,3
251,6,26,271.3132297,300,12,1,3
251,6,27,267.3740186,276,10,1,3
251,6,28,215.3827286,427,16,1,4
251,6,29,225.6926015,256,9,1,4
251,6,30,209.7208528,270,9,1,4
251,6,31,234.1251144,323,11,1,4
251,6,32,270.6914231,381,12,1,4
251,6,33,223.8583585,195,6,1,4
251,6,34,206.5186889,521,16,1,4
251,6,35,207.6109438,308,9,1,4
251,6,36,184.971892,276,8,1,4
251,6,37,175.0251078,218,6,1,3
251,6,38,190.2229155,686,18,1,4
251,6,39,167.3777195,458,12,1,4
251,6,40,214.2626266,330,9,1,4
251,6,41,188.0004058,294,8,1,4
251,6,42,188.1680758,251,6,1,4
251,6,43,181.8002291,274,7,1,3
251,6,44,163.8521705,239,6,1,3
251,6,45,226.0725964,137,3,1,2
251,6,46,235.7828307,136,3,1,1
251,6,47,230.453418,328,7,1,3
251,6,48,182.6756126,316,7,1,4
251,6,49,162.7209866,369,8,1,4
251,6,50,162.2611178,441,9,1,4
251,6,51,175.53588,532,11,1,4
251,6,52,166.2708607,281,6,1,4
251,6,53,222.3756898,414,8,1,4
251,6,54,203.6228317,437,8,1,4
251,6,55,204.2516417,450,9,1,4
251,6,56,190.4083042,263,5,1,4
251,6,57,160.2366839,321,6,1,4
251,6,58,150.2298552,535,10,1,4
251,6,59,220.4282436,514,9,1,4
251,6,60,203.0112229,707,12,1,4
251,6,61,120.715043,293,5,1,4
251,6,62,147.2754013,902,15,1,4
251,6,63,151.2809454,698,11,1,4
251,6,64,134.1374735,516,8,1,4
251,6,65,140.1357109,390,6,1,4
251,6,66,138.8547976,483,8,1,4
251,6,67,146.0553448,770,12,1,4
251,6,68,132.602941,548,8,1,4
251,6,69,128.6096509,320,5,1,4
251,6,70,234.3179252,419,6,1,4
251,6,8,627.9784557,136,17,1,2
251,6,9,559.6648959,107,12,0,2
251,6,10,509.5054529,97,10,0,2
251,6,11,490.4250707,146,13,1,2
251,6,12,471.760288,91,8,0,2
251,6,13,424.6727284,104,8,0,2
251,6,14,395.5646206,167,12,0,2
251,6,15,399.6486823,92,6,0,2
251,6,16,351.0450411,92,6,0,2
251,6,17,365.6935177,262,16,0,3
251,6,18,309.7919773,173,10,0,3
251,6,19,293.8487313,185,10,0,3
251,6,20,328.7579281,120,6,0,4
251,6,21,280.3493756,193,9,0,4
251,6,22,281.3168458,130,6,0,3
251,6,23,286.0016344,91,4,0,3
251,6,24,300.850531,192,8,0,3
251,6,25,256.7203263,190,8,0,3
251,6,26,221.0239497,181,7,0,3
251,6,27,214.0364725,160,6,0,3
251,6,28,244.8573143,167,6,0,4
251,6,29,211.1688686,234,8,0,4
251,6,30,216.9369335,236,8,0,4
251,6,31,221.3778893,293,10,0,4
251,6,32,211.1925876,321,10,0,4
251,6,33,197.6113029,568,18,0,4
251,6,34,185.6198225,472,14,0,4
251,6,35,181.2761633,141,4,0,4
251,6,36,205.2678295,361,10,0,4
251,6,37,161.5894298,217,6,0,3
251,6,38,186.4228425,389,11,0,4
251,6,39,180.3548102,231,6,0,4
251,6,40,190.1542878,172,5,0,4
251,6,41,194.4430859,372,9,0,4
251,6,42,196.5604858,217,6,0,4
251,6,43,176.4696895,170,4,0,3
251,6,44,174.3312212,174,4,0,3
251,6,45,223.3798243,92,2,0,2
251,6,46,187.7536334,97,2,0,1
251,6,47,209.4381262,187,4,0,3
251,6,48,164.4137259,191,4,0,4
251,6,49,178.3506982,187,4,0,4
251,6,50,154.3736877,288,6,0,4
251,6,51,161.364796,180,4,0,4
251,6,52,188.6057249,300,6,0,4
251,6,53,149.4513277,315,6,0,4
251,6,54,157.7708059,323,6,0,4
251,6,55,195.928115,328,6,0,4
251,6,56,178.5620096,331,6,0,4
251,6,57,199.6121811,337,6,0,4
251,6,58,189.1792382,459,8,0,4
251,6,59,214.1800685,352,6,0,4
251,6,60,175.7053276,358,6,0,4
251,6,61,204.1840292,231,4,0,4
251,6,62,149.1207098,245,4,0,4
251,6,63,151.7836878,361,6,0,4
251,6,64,141.806977,382,6,0,4
251,6,65,144.5609055,389,6,0,4
251,6,66,146.7286721,132,2,0,4
251,6,67,129.3744061,264,4,0,4
251,6,68,148.483074,404,6,0,4
251,6,69,138.0535069,761,11,0,4
251,6,70,137.4776028,419,6,0,4
251,5,8,718.7304638,169,21,1,1
251,5,9,588.0505564,155,17,1,2
251,5,10,541.903322,161,16,1,1
251,5,11,557.4839435,251,23,1,2
251,5,12,508.098484,197,16,1,1
251,5,13,463.4959284,292,22,1,1
251,5,14,390.5497143,284,20,1,3
251,5,15,391.1583826,150,10,1,1
251,5,16,370.7461111,217,14,1,2
251,5,17,361.0056868,310,18,1,2
251,5,18,346.3466729,338,19,1,3
251,5,19,313.9420303,392,21,1,3
251,5,20,324.0786476,177,9,1,2
251,5,21,332.8225696,290,14,1,2
251,5,22,282.6690457,158,7,1,2
251,5,23,301.525352,274,12,1,2
251,5,24,314.0558155,308,13,1,2
251,5,25,294.918355,621,25,1,2
251,5,26,345.3278541,196,8,1,2
251,5,27,325.9743311,216,8,1,2
251,5,28,314.6628854,448,16,1,3
251,5,29,244.976727,339,12,1,3
251,5,30,303.392796,255,9,1,2
251,5,31,289.3506179,260,9,1,2
251,5,32,269.6251152,279,9,1,4
251,5,33,247.2512538,325,10,1,2
251,5,34,206.3883824,277,8,1,3
251,5,35,222.8826898,232,7,1,3
251,5,36,216.9200525,594,17,1,3
251,5,37,195.3151254,269,8,1,3
251,5,38,254.8885627,429,12,1,3
251,5,39,227.3425945,371,10,1,2
251,5,40,202.0403299,301,8,1,3
251,5,41,189.8799668,341,9,1,3
251,5,42,222.195956,406,10,1,3
251,5,43,228.2716666,502,12,1,2
251,5,44,200.5789465,382,9,1,2
251,5,45,185.4185256,131,3,1,2
251,5,47,178.4943674,301,7,1,3
251,5,48,215.0137883,248,6,1,3
251,5,49,186.6974972,264,6,1,3
251,5,50,198.3889251,244,5,1,3
251,5,51,195.7852682,295,6,1,3
251,5,52,174.7009637,284,6,1,3
251,5,53,156.5672048,367,7,1,3
251,5,54,195.2639135,425,8,1,3
251,5,55,150.663016,611,11,1,4
251,5,56,245.3309369,541,10,1,4
251,5,57,151.8205373,417,8,1,4
251,5,58,185.6507213,791,14,1,4
251,5,59,147.613675,536,9,1,4
251,5,60,210.0679438,334,6,1,4
251,5,61,265.3057744,369,6,1,4
251,5,62,214.5905733,692,12,1,4
251,5,63,156.8670634,561,9,1,4
251,5,64,162.5164601,503,8,1,4
251,5,65,189.8974905,929,15,1,4
251,5,66,155.8031785,720,11,1,4
251,5,67,139.0797444,868,13,1,4
251,5,68,164.3121809,495,8,1,4
251,5,69,145.5464085,627,9,1,4
251,5,70,177.0283809,362,6,1,4
251,6,8,663.7159325,179,22,1,2
251,6,9,627.308288,188,21,1,2
251,6,10,554.1710677,180,18,1,2
251,6,11,511.1286673,202,18,1,2
251,6,12,466.5434706,133,11,1,2
251,6,13,415.3792204,174,13,1,2
251,6,14,388.6510121,206,15,1,2
251,6,15,337.7291785,133,9,1,2
251,6,16,412.2057279,139,9,1,2
251,6,17,308.9148641,190,11,1,3
251,6,18,302.1893482,263,15,1,3
251,6,19,340.9144362,265,14,1,3
251,6,20,261.0877767,240,12,1,4
251,6,21,271.6549255,183,9,1,4
251,6,22,325.5019726,168,8,1,3
251,6,23,284.894509,134,6,1,3
251,6,24,264.514906,284,12,1,3
251,6,25,255.9678246,247,10,1,3
251,6,26,243.7584153,223,9,1,3
251,6,27,277.021777,275,10,1,3
251,6,28,225.6595945,247,9,1,4
251,6,29,318.8823389,315,11,1,4
251,6,30,295.5041597,334,11,1,4
251,6,31,269.7025536,327,11,1,4
251,6,32,228.2963805,355,11,1,4
251,6,33,248.3493321,320,10,1,4
251,6,34,232.1831081,341,10,1,4
251,6,35,225.587187,367,11,1,4
251,6,36,205.2034907,302,9,1,4
251,6,37,188.4353416,219,6,1,3
251,6,38,188.3598642,415,11,1,4
251,6,39,214.0859558,344,9,1,4
251,6,40,179.4011942,334,9,1,4
251,6,41,203.5608977,220,6,1,4
251,6,42,218.0827508,434,11,1,4
251,6,43,172.5907164,170,4,1,3
251,6,44,164.4948463,237,6,1,3
251,6,45,201.2950653,110,3,1,2
251,6,46,188.9104512,120,3,1,1
251,6,47,187.277194,202,5,1,3
251,6,48,156.663524,386,8,1,4
251,6,49,168.6963043,310,7,1,4
251,6,50,171.699487,269,6,1,4
251,6,51,164.3859649,292,6,1,4
251,6,52,205.032168,531,11,1,4
251,6,53,157.4609584,308,6,1,4
251,6,54,148.7443394,279,6,1,4
251,6,55,156.1375224,332,6,1,4
251,6,56,144.1080795,476,9,1,4
251,6,57,195.6596069,305,6,1,4
251,6,58,184.9519906,340,6,1,4
251,6,59,190.2359311,484,9,1,4
251,6,60,153.8176072,346,6,1,4
251,6,61,200.8769161,702,12,1,4
251,6,62,142.4452559,670,11,1,4
251,6,63,128.4251925,668,11,1,4
251,6,64,144.8628195,712,12,1,4
251,6,65,155.3493367,351,6,1,4
251,6,66,177.1896434,774,12,1,4
251,6,67,142.3276184,754,12,1,4
251,6,68,133.2165452,410,6,1,4
251,6,69,138.6440601,613,9,1,4
251,6,70,100.1129356,396,6,1,4
128,6,8,703.8199114,134,16,1,2
128,6,9,577.921964,161,18,1,2
128,6,10,506.2127342,137,14,1,2
128,6,11,474.739925,148,13,1,2
128,6,12,427.9443047,136,11,1,2
128,6,13,480.5245515,155,12,1,2
128,6,14,400.4926291,163,12,1,2
128,6,15,387.1025035,123,8,1,2
128,6,16,369.908626,123,8,1,2
128,6,17,334.6284325,166,10,1,3
128,6,18,293.9484187,262,15,1,3
128,6,19,336.2559202,309,16,1,3
128,6,20,294.9809957,135,7,1,4
128,6,21,335.5910509,222,11,1,4
128,6,22,284.7974305,189,9,1,3
128,6,23,273.3528307,132,6,1,3
128,6,24,259.7644325,203,9,1,3
128,6,25,214.7021824,279,11,1,3
128,6,26,279.1926851,224,9,1,3
128,6,27,246.9347765,229,9,1,3
128,6,28,192.9115544,315,12,1,4
128,6,29,234.6660563,352,12,1,4
128,6,30,202.2337948,284,10,1,4
128,6,31,269.2390383,334,11,1,4
128,6,32,224.070254,295,10,1,4
128,6,33,220.8227596,342,11,1,4
128,6,34,222.8400935,403,12,1,4
128,6,35,250.2309852,166,5,1,4
128,6,36,210.4635303,191,6,1,4
128,6,37,212.9220134,296,8,1,3
128,6,38,209.5567762,252,7,1,4
128,6,39,187.8632424,441,12,1,4
128,6,40,176.5349185,332,9,1,4
128,6,41,185.5571399,239,6,1,4
128,6,42,188.3522583,300,7,1,4
128,6,43,180.0895082,292,7,1,3
128,6,44,190.2692366,236,6,1,3
128,6,45,208.4542057,119,3,1,2
128,6,46,196.5439128,132,3,1,1
128,6,47,140.9640905,202,5,1,3
128,6,48,138.8734786,226,5,1,4
128,6,49,124.5470438,405,9,1,4
128,6,50,178.8853831,270,6,1,4
128,6,51,161.9616324,426,9,1,4
128,6,52,209.6837654,460,9,1,4
128,6,53,151.6877372,627,12,1,4
128,6,54,197.7289029,379,7,1,4
128,6,55,197.9779176,438,8,1,4
128,6,56,159.9485993,321,6,1,4
128,6,57,236.3910852,319,6,1,4
128,6,58,148.0787776,346,6,1,4
128,6,59,148.5678694,352,6,1,4
128,6,60,146.125316,238,4,1,4
128,6,61,163.9768502,327,6,1,4
128,6,62,143.4892336,367,6,1,4
128,6,63,172.9370327,675,11,1,4
128,6,64,124.7899832,381,6,1,4
128,6,65,139.8492404,568,9,1,4
128,6,66,137.6047818,573,9,1,4
128,6,67,132.0011082,583,9,1,4
128,6,68,150.5201304,568,9,1,4
128,6,69,138.5458265,430,7,1,4
128,6,70,125.1600599,419,6,1,4
27,6,8,615.2593977,136,17,1,2
27,6,9,596.733574,210,23,1,2
27,6,10,549.0171906,150,15,1,2
27,6,11,543.5675742,146,13,1,2
27,6,12,453.9114193,150,12,1,2
27,6,13,529.040344,182,14,1,2
27,6,14,358.9208092,210,15,1,2
27,6,15,407.9233802,137,9,1,2
27,6,16,367.1418349,171,11,1,2
27,6,17,410.013726,193,11,1,3
27,6,18,346.1765862,311,17,1,3
27,6,19,336.9466424,282,15,1,3
27,6,20,326.7222938,301,15,1,4
27,6,21,339.5353074,358,17,1,4
27,6,22,348.2933253,203,9,1,3
27,6,23,320.1810098,127,6,1,3
27,6,24,297.7076737,209,9,1,3
27,6,25,270.0450934,392,16,1,3
27,6,26,275.9435041,298,12,1,3
27,6,27,277.9664379,279,11,1,3
27,6,28,272.9640272,362,13,1,4
27,6,29,219.2870551,484,17,1,4
27,6,30,230.8089837,351,12,1,4
27,6,31,237.3161699,266,9,1,4
27,6,32,269.1954144,290,9,1,4
27,6,33,309.6952066,388,12,1,4
27,6,34,243.2265431,207,6,1,4
27,6,35,223.2720013,509,15,1,4
27,6,36,249.3867145,402,11,1,4
27,6,37,315.8647273,326,9,1,3
27,6,38,299.8055257,322,9,1,4
27,6,39,250.2193732,450,12,1,4
27,6,40,208.9713603,358,9,1,4
27,6,41,209.7595457,224,6,1,4
27,6,42,281.1854456,263,7,1,4
27,6,43,207.7356983,326,8,1,3
27,6,44,217.6547956,258,6,1,3
27,6,45,210.824687,136,3,1,2
27,6,46,206.3313514,109,3,1,1
27,6,47,281.3826198,274,6,1,3
27,6,48,206.9863294,317,7,1,4
27,6,49,197.2974562,429,9,1,4
27,6,50,197.7207867,432,9,1,4
27,6,51,225.7876995,445,9,1,4
27,6,52,176.9809007,328,7,1,4
27,6,53,182.5257189,489,10,1,4
27,6,54,266.5923904,478,9,1,4
27,6,55,188.8744579,326,6,1,4
27,6,56,111.1224493,531,10,1,4
27,6,57,237.0315871,979,18,1,4
27,6,58,115.1208071,981,17,1,4
27,6,59,171.5696876,419,7,1,4
27,6,60,174.3310169,491,9,1,4
27,6,61,211.8647144,338,6,1,4
27,6,62,163.6949477,503,9,1,4
27,6,63,187.6001286,744,12,1,4
27,6,64,197.2104522,775,13,1,4
27,6,65,162.9870261,583,9,1,4
27,6,66,106.6308543,578,9,1,4
27,6,67,184.7133157,494,8,1,4
27,6,68,163.7148186,295,5,1,4
27,6,69,379.7535393,552,8,1,4
27,6,70,165.4077513,628,9,1,4
64,6,8,642.149452,92,11,0,2
64,6,9,562.3632524,135,15,1,2
64,6,10,505.1479187,103,10,0,2
64,6,11,505.6790337,104,9,0,2
64,6,12,472.0904085,115,10,0,2
64,6,13,481.2508999,167,13,1,2
64,6,14,398.6878854,153,11,0,2
64,6,15,414.4693901,101,7,0,2
64,6,16,362.1252181,107,7,0,2
64,6,17,413.4536187,149,9,0,3
64,6,18,307.2380385,143,8,0,3
64,6,19,289.1083815,223,12,0,3
64,6,20,347.9078598,396,20,0,4
64,6,21,288.0044778,196,10,0,4
64,6,22,362.1773905,131,6,0,3
64,6,23,296.1439138,94,4,0,3
64,6,24,269.9531928,192,8,0,3
64,6,25,255.6816209,246,10,0,3
64,6,26,266.8941543,226,9,0,3
64,6,27,286.863509,159,6,0,3
64,6,28,318.3936103,217,8,0,4
64,6,29,211.9322718,288,10,0,4
64,6,30,283.7028403,212,7,0,4
64,6,31,305.3723212,181,6,0,4
64,6,32,234.318043,406,13,0,4
64,6,33,269.6868787,197,6,0,4
64,6,34,256.3583413,273,8,0,4
64,6,35,288.9421227,310,9,0,4
64,6,36,216.6538344,212,6,0,4
64,6,37,206.4444009,220,6,0,3
64,6,38,189.2690098,298,8,0,4
64,6,39,200.1950948,311,8,0,4
64,6,40,201.3820393,156,4,0,4
64,6,41,236.167202,209,5,0,4
64,6,42,201.9254128,332,8,0,4
64,6,43,204.6243508,171,4,0,3
64,6,44,243.6237018,178,4,0,3
64,6,45,195.7676067,94,2,0,2
64,6,46,208.2445411,92,2,0,1
64,6,47,240.5810443,186,4,0,3
64,6,48,205.8487101,226,5,0,4
64,6,49,199.9745761,294,6,0,4
64,6,50,168.4503725,198,4,0,4
64,6,51,219.6614737,418,9,0,4
64,6,52,186.1360058,309,6,0,4
64,6,53,184.4970629,212,4,0,4
64,6,54,160.8063485,217,4,0,4
64,6,55,190.4309042,222,4,0,4
64,6,56,166.1726895,330,6,0,4
64,6,57,205.7554461,336,6,0,4
64,6,58,202.3848163,345,6,0,4
64,6,59,140.4082995,409,7,0,4
64,6,60,158.6673352,341,6,0,4
64,6,61,137.6325824,240,4,0,4
64,6,62,194.5411219,369,6,0,4
64,6,63,148.1657738,243,4,0,4
64,6,64,140.0168012,308,5,0,4
64,6,65,140.6248939,517,8,0,4
64,6,66,147.6712658,483,8,0,4
64,6,67,158.9854209,393,6,0,4
64,6,68,161.7270254,574,9,0,4
64,6,69,201.7031816,304,5,0,4
64,6,70,158.8961143,418,6,0,4
251,5,8,645.2285712,74,9,0,1
251,5,8,645.2285712,76,9,0,1
251,5,8,645.2285712,74,9,0,1
251,5,8,645.2285712,74,9,0,1
251,5,8,645.2285712,76,9,0,1
251,5,8,645.2285712,74,9,0,1
251,5,8,645.2285712,74,9,0,1
251,5,8,645.2285712,76,9,0,1
251,5,8,645.2285712,74,9,0,1
251,5,8,645.2285712,74,9,0,1
251,5,8,645.2285712,76,9,0,1
251,5,8,645.2285712,74,9,0,1
251,5,8,645.2285712,74,9,0,1
251,5,46,637.3027671,76,9,0,1
251,5,46,637.3027671,68,2,0,1
251,5,46,637.3027671,68,2,0,1
251,5,46,637.3027671,68,2,0,1
251,5,46,637.3027671,68,2,0,1
251,5,46,637.3027671,68,2,0,1
251,5,46,637.3027671,68,2,0,1
251,5,46,637.3027671,91,2,0,1
251,5,46,637.3027671,86,2,0,1
251,5,46,637.3027671,71,2,0,1
251,5,46,637.3027671,89,2,0,1
251,5,46,637.3027671,79,2,0,1
251,5,46,637.3027671,91,2,0,1
251,5,46,637.3027671,89,2,0,1
251,5,46,637.3027671,88,2,0,1
251,5,46,637.3027671,84,2,0,1
251,5,46,637.3027671,91,2,0,1
251,5,46,637.3027671,86,2,0,1
251,5,46,637.3027671,84,2,0,1
251,5,46,637.3027671,89,2,0,1
251,5,46,160.6756331,79,2,0,1
251,5,46,160.6756331,91,2,0,1
251,5,46,160.6756331,89,2,0,1
251,5,46,160.6756331,88,2,0,1
251,5,46,160.6756331,84,2,0,1
251,5,46,160.6756331,91,2,0,1
251,5,46,160.6756331,86,2,0,1
251,5,46,160.6756331,84,2,0,1
251,5,46,160.6756331,89,2,0,1
251,5,46,160.6756331,79,2,0,1
251,5,46,160.6756331,91,2,0,1
251,5,46,160.6756331,89,2,0,1
251,5,46,160.6756331,88,2,0,1
251,5,46,160.6756331,84,2,0,1
251,5,46,160.6756331,91,2,0,1
251,5,46,160.6756331,86,2,0,1
251,5,46,160.6756331,84,2,0,1
251,5,46,160.6756331,89,2,0,1
251,5,46,160.6756331,79,2,0,1
251,5,46,160.6756331,91,2,0,1
251,5,46,154.0925032,89,2,0,1
251,5,46,154.0925032,84,2,0,1
251,5,46,154.0925032,91,2,0,1
251,5,46,154.0925032,86,2,0,1
251,5,46,154.0925032,84,2,0,1
251,5,46,154.0925032,79,2,0,1
251,5,46,154.0925032,91,2,0,1
251,5,46,154.0925032,89,2,0,1
251,5,46,154.0925032,88,2,0,1
251,5,46,154.0925032,91,2,0,1
251,5,46,154.0925032,86,2,0,1
251,5,46,154.0925032,84,2,0,1
251,5,46,154.0925032,89,2,0,1
251,5,46,154.0925032,91,2,0,1
251,5,46,154.0925032,89,2,0,1
251,5,46,154.0925032,88,2,0,1
251,5,15,165.9245083,84,2,0,1
251,5,15,165.9245083,91,6,0,1
251,5,15,165.9245083,91,6,0,1
251,5,15,165.9245083,91,6,0,1
251,5,15,165.9245083,91,6,0,1
251,5,15,165.9245083,91,6,0,1
251,5,15,165.9245083,91,6,0,1
251,5,15,165.9245083,91,6,0,1
251,5,15,165.9245083,81,5,0,1
251,5,15,165.9245083,58,4,0,1
251,5,15,165.9245083,93,6,0,1
251,5,15,165.9245083,90,6,0,1
251,5,15,165.9245083,86,6,0,1
251,5,15,165.9245083,91,6,0,1
251,5,15,165.9245083,81,5,0,1
251,5,15,165.9245083,88,6,0,1
251,5,15,165.9245083,91,6,0,1
251,5,15,165.9245083,81,5,0,1
251,5,15,165.9245083,86,6,0,1
251,5,15,165.9245083,93,6,0,1
251,5,46,331.740073,83,6,0,1
251,5,46,331.740073,77,2,0,1
251,5,46,331.740073,77,2,0,1
251,5,46,331.740073,77,2,0,1
251,5,46,331.740073,77,2,0,1
251,5,46,331.740073,77,2,0,1
251,5,46,331.740073,77,2,0,1
251,5,46,331.740073,77,2,0,1
251,5,46,331.740073,91,2,0,1
251,5,46,331.740073,89,2,0,1
251,5,46,331.740073,79,2,0,1
251,5,46,331.740073,89,2,0,1
251,5,46,331.740073,87,2,0,1
251,5,46,331.740073,86,2,0,1
251,5,46,331.740073,89,2,0,1
251,5,46,331.740073,79,2,0,1
251,5,46,331.740073,91,2,0,1
251,5,46,331.740073,89,2,0,1
251,5,46,331.740073,84,2,0,1
251,5,46,165.8109978,89,2,0,1
251,5,46,165.8109978,87,2,0,1
251,5,46,165.8109978,86,2,0,1
251,5,46,165.8109978,89,2,0,1
251,5,46,165.8109978,79,2,0,1
251,5,46,165.8109978,84,2,0,1
251,5,46,165.8109978,91,2,0,1
251,5,46,165.8109978,89,2,0,1
251,5,46,165.8109978,84,2,0,1
251,5,46,165.8109978,89,2,0,1
251,5,46,165.8109978,87,2,0,1
251,5,46,165.8109978,86,2,0,1
251,5,46,165.8109978,89,2,0,1
251,5,46,165.8109978,79,2,0,1
251,5,46,165.8109978,84,2,0,1
251,5,46,165.8109978,91,2,0,1
251,5,46,165.8109978,89,2,0,1
251,5,46,165.8109978,84,2,0,1
251,5,46,165.8109978,89,2,0,1
251,5,46,165.8109978,87,2,0,1
251,5,46,162.223823,86,2,0,1
251,5,46,162.223823,89,2,0,1
251,5,46,162.223823,79,2,0,1
251,5,46,162.223823,84,2,0,1
251,5,46,162.223823,91,2,0,1
251,5,46,162.223823,89,2,0,1
251,5,46,162.223823,84,2,0,1
251,5,46,162.223823,89,2,0,1
251,5,46,162.223823,87,2,0,1
251,5,46,162.223823,89,2,0,1
251,5,46,162.223823,79,2,0,1
251,5,46,162.223823,84,2,0,1
251,5,46,162.223823,91,2,0,1
251,5,46,162.223823,89,2,0,1
251,5,46,162.223823,84,2,0,1
251,5,46,162.223823,89,2,0,1
251,5,46,162.223823,87,2,0,1
251,5,46,162.223823,86,2,0,1
251,5,46,162.223823,89,2,0,1
251,5,46,143.5580678,79,2,0,1
251,5,46,143.5580678,84,2,0,1
251,5,46,143.5580678,91,2,0,1
251,5,46,143.5580678,89,2,0,1
251,5,46,143.5580678,84,2,0,1
251,5,46,143.5580678,89,2,0,1
251,5,46,143.5580678,86,2,0,1
251,5,46,143.5580678,89,2,0,1
251,5,46,143.5580678,79,2,0,1
251,5,46,143.5580678,84,2,0,1
251,5,46,143.5580678,89,2,0,1
251,5,46,143.5580678,84,2,0,1
251,5,46,143.5580678,89,2,0,1
251,5,46,143.5580678,87,2,0,1
251,5,46,143.5580678,89,2,0,1
251,5,46,143.5580678,79,2,0,1
251,5,46,143.5580678,84,2,0,1
251,5,15,164.8160886,91,2,0,1
251,5,15,164.8160886,59,4,0,1
251,5,15,164.8160886,59,4,0,1
251,5,15,164.8160886,59,4,0,1
251,5,15,164.8160886,59,4,0,1
251,5,15,164.8160886,59,4,0,1
251,5,15,164.8160886,59,4,0,1
251,5,15,164.8160886,79,5,0,1
251,5,15,164.8160886,84,6,0,1
251,5,15,164.8160886,74,5,0,1
251,5,15,164.8160886,77,5,0,1
251,5,15,164.8160886,84,6,0,1
251,5,15,164.8160886,89,6,0,1
251,5,15,164.8160886,79,5,0,1
251,5,15,164.8160886,82,6,0,1
251,5,15,164.8160886,89,6,0,1
251,5,15,164.8160886,79,5,0,1
251,5,15,164.8160886,84,6,0,1
251,5,15,164.8160886,87,6,0,1
251,5,15,164.8160886,77,5,0,1
251,5,46,369.0783402,84,6,0,1
251,5,46,369.0783402,84,2,0,1
251,5,46,369.0783402,84,2,0,1
251,5,46,369.0783402,84,2,0,1
251,5,46,369.0783402,84,2,0,1
251,5,46,369.0783402,84,2,0,1
251,5,46,369.0783402,84,2,0,1
251,5,46,369.0783402,84,2,0,1
251,5,46,369.0783402,87,2,0,1
251,5,46,369.0783402,82,2,0,1
251,5,46,369.0783402,89,2,0,1
251,5,46,369.0783402,91,2,0,1
251,5,46,369.0783402,87,2,0,1
251,5,46,369.0783402,77,2,0,1
251,5,46,369.0783402,89,2,0,1
251,5,46,369.0783402,87,2,0,1
251,5,46,369.0783402,82,2,0,1
251,5,46,369.0783402,89,2,0,1
251,5,46,166.256262,84,2,0,1
251,5,46,166.256262,91,2,0,1
251,5,46,166.256262,87,2,0,1
251,5,46,166.256262,77,2,0,1
251,5,46,166.256262,89,2,0,1
251,5,46,166.256262,87,2,0,1
251,5,46,166.256262,87,2,0,1
251,5,46,166.256262,82,2,0,1
251,5,46,166.256262,89,2,0,1
251,5,46,166.256262,84,2,0,1
251,5,46,166.256262,91,2,0,1
251,5,46,166.256262,87,2,0,1
251,5,46,166.256262,77,2,0,1
251,5,46,166.256262,89,2,0,1
251,5,46,166.256262,87,2,0,1
251,5,46,166.256262,82,2,0,1
251,5,46,166.256262,89,2,0,1
251,5,46,166.256262,92,2,0,1
251,5,46,166.256262,91,2,0,1
251,5,46,158.1902478,87,2,0,1
251,5,46,158.1902478,77,2,0,1
251,5,46,158.1902478,89,2,0,1
251,5,46,158.1902478,87,2,0,1
251,5,46,158.1902478,87,2,0,1
251,5,46,158.1902478,82,2,0,1
